CNTSCHID,CNTSTUID,BOOKID,EFFORT_TT,qq_time,qq_items,ldw_n,ldw_credit,ldw_mc,ldw_dis,ldw_nr,ldw_time,SPATH,MPATH,RDESIGN,sci_n,sci_credit,sci_mc,sci_nr,math_n,math_credit,math_mc,math_nr,read_n,read_credit,read_mc,read_nr,CNT,STRATUM,REGION,SC001Q01TA,SC013Q01TA,SCHLTYPE,PRIVATESCH,SCHSIZE_Q,CLSIZE,TOTAT_Q,STRATIO_Q,SCRATIO_Q,SCHSEL,ABGSCIE,PROATCE,EDULEAD,NEGSCLIM,STAFFSHORT,EDUSHORT,DIGPREP,AVLRSOFT,ENCOURPG,STDTEST,TDTEST,W_NRASCHBWT,SENSCWT,vung
70400127,70404806,3.0,44.0,1991.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,24.0,11.0,0.4583333333333333,0.0,0.0,0.0,,0.0,51.0,33.0,0.6470588235294118,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404807,3.0,25.0,1818.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,21.0,12.0,0.5714285714285714,1.0,0.0,0.0,,0.0,51.0,29.0,0.5686274509803921,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404808,5.0,39.0,1778.0,70.0,16.0,17.0,1.0625,0.0,0.0,2443657.0,1.0,0.0,0.0,23.0,9.0,0.391304347826087,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404809,1.0,25.0,1493.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,22.0,16.0,0.7272727272727273,0.0,23.0,20.0,0.8695652173913043,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404810,3.0,47.0,2214.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,26.0,10.0,0.38461538461538464,0.0,0.0,0.0,,0.0,51.0,31.0,0.6078431372549019,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404811,4.0,30.0,1898.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,24.0,16.0,0.6666666666666666,0.0,0.0,0.0,,0.0,51.0,41.0,0.803921568627451,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404812,2.0,10.0,1834.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,10.0,0.43478260869565216,0.0,24.0,20.0,0.8333333333333334,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404813,5.0,21.0,1843.0,69.0,15.0,22.0,1.4666666666666666,0.0,1.0,2464015.0,1.0,0.0,0.0,21.0,13.0,0.6190476190476191,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404814,1.0,4.0,1986.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,22.0,11.0,0.5,1.0,24.0,12.0,0.5,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404815,1.0,45.0,2081.0,70.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,22.0,7.0,0.3181818181818182,0.0,29.0,9.0,0.3103448275862069,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404816,1.0,36.0,2017.0,70.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,22.0,10.0,0.45454545454545453,0.0,25.0,17.0,0.68,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404817,7.0,60.0,2057.0,70.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,,0.0,27.0,13.0,0.48148148148148145,0.0,47.0,31.0,0.6595744680851063,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404818,6.0,68.0,2062.0,71.0,16.0,5.0,0.3125,1.0,0.0,1712915.0,2.0,0.0,0.0,25.0,8.0,0.32,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404819,2.0,61.0,1902.0,71.0,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,22.0,7.0,0.3181818181818182,0.0,25.0,7.0,0.28,0.0,0.0,0.0,,0.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400127,70404820,10.0,41.0,1933.0,70.0,13.0,2.0,0.15384615384615385,2.0,1.0,1105527.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,44.0,25.0,0.5681818181818182,1.0,VNM,VNM06,70402,2.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,2.0,2.0,5.0,0.141,-0.1717,0.4299,-0.3123,-0.179,-0.20409064499961355,0.8038,1.0341,0.8207,18.977777778,13.02591711670508,2.0
70400128,70404821,3.0,34.0,1321.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,12.0,0.5454545454545454,0.0,0.0,0.0,,0.0,47.0,34.0,0.723404255319149,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404822,9.0,56.0,1873.0,70.0,15.0,20.0,1.3333333333333333,0.0,0.0,1808382.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,53.0,39.0,0.7358490566037735,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404823,4.0,23.0,1756.0,69.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,23.0,12.0,0.5217391304347826,0.0,0.0,0.0,,0.0,46.0,21.0,0.45652173913043476,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404824,10.0,27.0,2283.0,71.0,13.0,16.0,1.2307692307692308,0.0,3.0,1771735.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,43.0,37.0,0.8604651162790697,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404825,3.0,51.0,2204.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,16.0,0.7272727272727273,1.0,0.0,0.0,,0.0,49.0,30.0,0.6122448979591837,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404826,1.0,52.0,1844.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,12.0,0.5,0.0,24.0,7.0,0.2916666666666667,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404827,5.0,46.0,1768.0,71.0,16.0,23.0,1.4375,0.0,0.0,2103439.0,2.0,0.0,0.0,26.0,16.0,0.6153846153846154,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404828,2.0,83.0,1771.0,72.0,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,22.0,7.0,0.3181818181818182,0.0,25.0,15.0,0.6,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404829,2.0,9.0,1377.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,17.0,0.7391304347826086,0.0,22.0,16.0,0.7272727272727273,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404830,4.0,31.0,2005.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,21.0,9.0,0.42857142857142855,0.0,0.0,0.0,,0.0,47.0,40.0,0.851063829787234,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404831,6.0,62.0,2149.0,71.0,16.0,17.0,1.0625,0.0,0.0,2072232.0,2.0,0.0,0.0,22.0,11.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404832,5.0,69.0,2296.0,70.0,17.0,23.0,1.3529411764705883,0.0,0.0,1952671.0,2.0,0.0,0.0,23.0,16.0,0.6956521739130435,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404833,12.0,21.0,2326.0,71.0,15.0,17.0,1.1333333333333333,0.0,0.0,2115076.0,0.0,2.0,0.0,0.0,0.0,,0.0,22.0,14.0,0.6363636363636364,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404834,3.0,41.0,1284.0,71.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,23.0,11.0,0.4782608695652174,0.0,0.0,0.0,,0.0,45.0,37.0,0.8222222222222222,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404835,8.0,42.0,1720.0,71.0,0.0,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,,0.0,26.0,16.0,0.6153846153846154,0.0,50.0,41.0,0.82,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404836,3.0,42.0,2159.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,20.0,9.0,0.45,1.0,0.0,0.0,,0.0,49.0,31.0,0.6326530612244898,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404837,4.0,54.0,2183.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,11.0,0.5,0.0,0.0,0.0,,0.0,52.0,23.0,0.4423076923076923,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404838,4.0,47.0,2126.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,23.0,9.0,0.391304347826087,0.0,0.0,0.0,,0.0,45.0,33.0,0.7333333333333333,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404839,3.0,46.0,1743.0,71.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,24.0,17.0,0.7083333333333334,0.0,0.0,0.0,,0.0,47.0,40.0,0.851063829787234,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404840,4.0,62.0,1904.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,12.0,0.5454545454545454,0.0,0.0,0.0,,0.0,50.0,32.0,0.64,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404841,4.0,49.0,1545.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,16.0,0.7272727272727273,0.0,0.0,0.0,,0.0,48.0,45.0,0.9375,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404842,3.0,46.0,1699.0,71.0,0.0,0.0,,0.0,0.0,,2.0,0.0,1.0,22.0,12.0,0.5454545454545454,0.0,0.0,0.0,,0.0,44.0,29.0,0.6590909090909091,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404843,2.0,53.0,1742.0,71.0,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,23.0,10.0,0.43478260869565216,0.0,22.0,15.0,0.6818181818181818,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404844,1.0,41.0,1895.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,23.0,13.0,0.5652173913043478,0.0,22.0,14.0,0.6363636363636364,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404845,3.0,55.0,2222.0,70.0,0.0,0.0,,0.0,0.0,,2.0,0.0,2.0,23.0,10.0,0.43478260869565216,0.0,0.0,0.0,,0.0,51.0,33.0,0.6470588235294118,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404846,9.0,46.0,1777.0,71.0,15.0,29.0,1.9333333333333333,0.0,0.0,1838717.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,48.0,40.0,0.8333333333333334,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404847,6.0,33.0,1279.0,71.0,15.0,17.0,1.1333333333333333,1.0,0.0,1413809.0,1.0,0.0,0.0,23.0,12.0,0.5217391304347826,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404848,6.0,44.0,2049.0,72.0,15.0,9.0,0.6,1.0,0.0,1743581.0,2.0,0.0,0.0,24.0,15.0,0.625,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404849,4.0,67.0,2124.0,72.0,0.0,0.0,,0.0,0.0,,1.0,0.0,2.0,23.0,10.0,0.43478260869565216,0.0,0.0,0.0,,0.0,50.0,39.0,0.78,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404850,1.0,16.0,1447.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,9.0,0.375,0.0,24.0,17.0,0.7083333333333334,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404851,2.0,35.0,2042.0,71.0,0.0,0.0,,0.0,0.0,,2.0,1.0,0.0,22.0,17.0,0.7727272727272727,0.0,29.0,21.0,0.7241379310344828,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404852,7.0,44.0,1864.0,69.0,0.0,0.0,,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,,0.0,24.0,18.0,0.75,0.0,51.0,35.0,0.6862745098039216,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404853,5.0,65.0,2064.0,71.0,14.0,13.0,0.9285714285714286,3.0,0.0,887171.0,2.0,0.0,0.0,22.0,8.0,0.36363636363636365,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404854,1.0,26.0,1227.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,16.0,0.6956521739130435,0.0,25.0,23.0,0.92,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404855,2.0,31.0,1275.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,23.0,18.0,0.782608695652174,0.0,23.0,24.0,1.0434782608695652,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404856,1.0,57.0,1590.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,14.0,0.5833333333333334,0.0,25.0,16.0,0.64,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404857,1.0,24.0,2041.0,71.0,0.0,0.0,,0.0,0.0,,2.0,2.0,0.0,24.0,12.0,0.5,0.0,24.0,12.0,0.5,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404858,12.0,31.0,1822.0,71.0,16.0,22.0,1.375,0.0,0.0,2371554.0,0.0,2.0,0.0,0.0,0.0,,0.0,24.0,16.0,0.6666666666666666,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404859,11.0,50.0,1693.0,71.0,15.0,20.0,1.3333333333333333,1.0,0.0,2400986.0,0.0,1.0,0.0,0.0,0.0,,0.0,22.0,16.0,0.7272727272727273,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404860,5.0,60.0,2001.0,71.0,16.0,21.0,1.3125,0.0,1.0,2181175.0,2.0,0.0,0.0,24.0,11.0,0.4583333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
70400128,70404861,2.0,30.0,1863.0,71.0,0.0,0.0,,0.0,0.0,,1.0,2.0,0.0,23.0,12.0,0.5217391304347826,0.0,24.0,18.0,0.75,0.0,0.0,0.0,,0.0,VNM,VNM11,70401,4.0,1.0,3.0,1.0,4.0,43.0,4.0,4.0,2.0,3.0,3.0,5.0,0.3927,-0.5312,-0.6142,-0.4447,0.0966,-0.3528928910995618,1.5192,2.0707,0.9893,11.680171823,8.017005565933342,1.0
